Date (j/m/a hh:mm);Simulated gamma dose rate (nSv/h);Observed gamma dose rate (nSv/h);Precipitations (mm/h - acc. prev.);Pressure (Pa);Temperature (K);Kz (m2/s);Meridional wind (m/s);Zonal wind (m/s);Cloud Base (m);Cloud Top (m)
29/06/2025 11:00;0.5693323934321981;;0.0;99908.0903966895;303.0168404775123;61.9480858359775;0.517475489208041;2.013687593522205;511.8356;4179.9575
29/06/2025 12:00;0.5022233773229643;;0.0;99869.28888413242;303.9714781878746;69.37577779107987;0.4610062445679756;2.0742401411739864;509.27853;4326.2305
29/06/2025 13:00;0.45486360651817415;;0.0;99790.46332762558;304.9060068348227;73.30975062277628;0.5497921578433007;1.9581128062306135;522.8095;4645.9146
29/06/2025 14:00;0.4248922087237705;;0.0;99744.70246503995;305.5220238672544;73.40572005088471;0.554073735382663;1.9335956881630774;541.3388;4719.808
29/06/2025 15:00;0.40539056003379365;;0.0017123287671232876;99699.37895976027;305.927368791136;70.72393761333673;0.5308650033165739;1.867238660381265;539.8093;4899.4165
29/06/2025 16:00;0.39356130912171466;;0.0;99648.20046732305;306.0601587164892;65.37554906863191;0.44234744135341414;1.763398517212367;560.7588;4928.0234
29/06/2025 17:00;0.3842971387570013;;0.0004186961272535803;99605.08260202626;305.95444324789526;56.926449538876206;0.33385046511531286;1.6368405186320276;607.38965;4857.3457
29/06/2025 18:00;0.3856737250648785;;0.0;99582.26981663813;305.6025795435797;44.021015050578605;0.2788757933261188;1.475000880080271;600.75226;4891.419
29/06/2025 19:00;0.39017188291203164;;0.0001192833615900719;99561.29443136415;304.58133638286154;23.73814026990982;0.4252992556813135;1.4532750360497602;647.7453;4748.488
29/06/2025 20:00;0.4207340198296548;;0.00014226401403342207;99579.3317815354;303.7188366754959;5.1004286791499895;0.44091691502867497;1.5740020068268799;637.4686;4742.855
29/06/2025 21:00;0.5062821843287124;;1.1485447409694597e-05;99599.3161922089;302.7942609395066;4.244811253936867;0.44312691822920214;1.6697904595501347;627.24774;4735.7344
29/06/2025 22:00;0.6228188897473765;;0.0;99605.47665168378;302.0382330210786;4.6036205429532755;0.4815010879120734;1.5085540318799942;567.2654;4766.9404
29/06/2025 23:00;0.7283088906817582;;0.0;99601.55192280251;301.41908703111625;4.836715162855033;0.6166585654904854;1.3018171655909332;540.92346;4744.037
30/06/2025 00:00;0.8184629948840583;;0.00027397259661596116;99567.41029894406;300.8927039577536;5.115887964765231;0.7588498334498166;1.2438030537285898;532.8998;4757.023
30/06/2025 01:00;0.9028068827946971;;0.00022007238766238025;99534.43054366438;299.332410420457;4.993547400451142;0.9630208686334357;1.5212089891320086;509.18372;4595.188
30/06/2025 02:00;0.9815198166839875;;0.00015212825103981854;99495.03221318492;298.91257926209335;5.1504120464058225;1.007505210652335;1.4349354289973912;511.6624;4572.9717
30/06/2025 03:00;1.0484085943224515;;0.011035003618562602;99459.07027682649;298.6702519943725;4.971791165944648;1.1696414150739913;1.3649649616910546;538.6847;4512.3535
30/06/2025 04:00;1.1107222697800703;;0.0;99443.10864369292;298.47799550235;5.1427481421120635;1.3677084886779387;1.4111375474205163;536.93036;4612.8857
30/06/2025 05:00;1.1634139669256973;;0.0;99431.8119470605;298.36337900379476;5.1717777629149015;1.4942366140075964;1.4227573438597387;566.3399;4631.396
30/06/2025 06:00;1.2099411549970682;;0.00041151553664577604;99429.13577340182;298.74712145382955;4.930605225299047;1.5870743500723687;1.3556856757139395;587.1022;4636.498
30/06/2025 07:00;1.21019704320487;;0.0008108155232041938;99435.1354880137;299.6210981395147;7.314960872167593;1.7365059390702373;1.1544743862872748;556.002;4552.1035
30/06/2025 08:00;1.141142795004753;;0.0;99421.45642480023;301.2891174037707;13.535659059575975;1.9723572896540453;1.2879424829537807;595.45654;4607.753
30/06/2025 09:00;1.0516926336199324;;0.0;99406.17760059932;302.9174651402861;25.73619291233962;2.051777190198169;1.6077772540999278;603.30066;4666.7896
30/06/2025 10:00;0.9347082031825529;;0.0;99390.97620576483;304.34949824363673;42.58865095310968;1.9449053934491431;1.8568635270766038;597.6073;4758.2275
30/06/2025 11:00;0.7988872957873276;;0.0;99376.38436429795;305.5278674957415;59.86423361491939;1.9467753039919622;2.0276630004744587;553.2903;4875.217
30/06/2025 12:00;0.6815661057455721;;0.0;99338.01655251141;306.4053948110641;68.88866797841439;2.128783612945553;2.229012863492576;563.8875;4908.0337
30/06/2025 13:00;0.6010196691245498;;0.0;99254.73835259704;307.6155387146832;75.86463146660154;2.3227563020029023;2.597372213886736;595.26935;4959.9434
30/06/2025 14:00;0.546150981648512;;0.0;99207.50515482305;308.10279825288956;75.95392544754701;2.325583905355843;2.974625605933547;643.0417;4926.0537
30/06/2025 15:00;0.5140755101008525;;0.0;99173.66946703767;308.3705645696213;72.18870882781809;2.219975824123376;3.2119918348507945;663.6584;4937.7183
30/06/2025 16:00;0.4971548035041734;;0.0;99142.69065710617;308.3982833095881;66.04303788818997;1.974326050887097;3.2386739070338013;692.4015;4867.2446
30/06/2025 17:00;0.4873531339634943;;0.0;99118.41672017695;308.17252158247715;56.57596327344032;1.8106049815464986;3.074802650819154;699.112;4949.3525
30/06/2025 18:00;0.4818384854513341;;0.0;99127.01186144406;307.5790404576689;42.949527647227185;1.6371282092401902;2.6660174256399034;646.0214;4937.322
30/06/2025 19:00;0.48181262651244333;;0.0;99152.41623858447;305.8574376911877;20.434899589276476;1.8556963660330066;2.2419971096580293;719.61566;5033.5396
30/06/2025 20:00;0.5057366372873389;;0.0;99182.96521832192;304.97286966402237;5.469631234056329;1.878340856166297;2.333307892245721;699.7171;4754.329
30/06/2025 21:00;0.6016417925136928;;0.0;99205.37262771119;304.1436872787127;3.9173318563394894;1.9463446820625232;2.4649071366893707;566.837;4775.1826
30/06/2025 22:00;0.7630165933343716;;0.0;99214.44966466895;303.4910007285201;3.6707367385359113;2.158134803084495;2.4601990777949196;550.46936;4834.0264
30/06/2025 23:00;0.9142093719720314;;0.0;99216.11756207192;302.91586700857505;3.656064730052534;2.3609007389394177;2.512816592948894;552.2923;4803.018
